,Test Subjects,Batch_Size,Learning_Rate,Epoch_Results
0,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.235), np.float64(1.535), np.float64(1.776), np.float64(1.986), np.float64(2.177), np.float64(2.353), np.float64(2.518), np.float64(2.674), np.float64(2.822), np.float64(2.964), np.float64(3.101), np.float64(3.232), np.float64(3.359), np.float64(3.483), np.float64(3.603), np.float64(3.72), np.float64(3.834), np.float64(3.945), np.float64(4.055), np.float64(4.161)], 'train_loss': [6.035875520135602, 3.6137924676725786, 2.6340943804317427, 2.544136647923966, 2.3545048372694186, 2.2059997325142224, 1.9787327607030916, 1.8493630200222018, 2.123620427585579, 1.8392312234902364, 1.7221821504634816, 1.5985885616967181, 1.5878776410857607, 1.5740448215086458, 1.4475398586209298, 1.3419011270076768, 1.5354190130154692, 1.4037749293231898, 1.3781388576584632, 1.5312812646450973], 'train_acc': [20.94017094017094, 39.956331877729255, 50.03563791874554, 50.84151472650771, 57.31254639940609, 61.666666666666664, 64.28075052119527, 64.88983653162758, 64.7897897897898, 66.66666666666667, 67.83882783882784, 70.00686341798216, 70.89337175792507, 70.6599713055954, 70.84818246614398, 72.15189873417721, 70.58399423215573, 73.1994459833795, 73.73737373737374, 72.48088950660181], 'val_loss': [4.633003339472241, 3.9540412589646925, 3.151403953377684, 2.949149220339543, 2.7274251093293262, 2.602440362342434, 2.6447151159694666, 2.591665300032974, 2.6239527013067603, 2.284230355459139, 2.3821566775541445, 2.342960723476487, 2.3160139067176213, 2.3531036402624035, 2.410390249331899, 2.511769536687099, 2.406384281322741, 2.356140098212385, 2.43455354105255, 2.2206229252256904], 'val_acc': [33.24360699865411, 38.89636608344549, 42.934051144010766, 46.70255720053836, 48.721399730821, 51.00942126514132, 54.91251682368775, 57.200538358008075, 58.008075370121134, 59.892328398384926, 60.16150740242261, 60.16150740242261, 62.71870794078062, 62.58411843876178, 61.23822341857335, 60.834454912516826, 60.296096904441455, 63.52624495289368, 62.85329744279946, 64.33378196500674], 'val_f1': [0.24428945297568005, 0.31190736667549684, 0.3736072044995138, 0.4202004388014198, 0.44126781116667324, 0.47054681552952965, 0.5060653885869835, 0.5297271281854111, 0.5484208216042592, 0.5739182789742723, 0.578605302271116, 0.5776342303642622, 0.60700378236723, 0.6054177531430178, 0.5949525005043946, 0.5897175004263361, 0.578380961937244, 0.6198444711756257, 0.6079430507743893, 0.6257020509638727]}"
1,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject103', 'subject106'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.218), np.float64(1.514), np.float64(1.752), np.float64(1.96), np.float64(2.148), np.float64(2.322), np.float64(2.485), np.float64(2.639), np.float64(2.786), np.float64(2.926), np.float64(3.06), np.float64(3.19), np.float64(3.316), np.float64(3.438), np.float64(3.556), np.float64(3.672), np.float64(3.784), np.float64(3.894), np.float64(4.002), np.float64(4.107)], 'train_loss': [6.632005264030121, 4.308129330126617, 3.2951034954712695, 2.6923990660756116, 2.687976132525938, 2.438318101412942, 2.3251669541454176, 1.9477460150414465, 1.9206766282191283, 1.8030052995080574, 1.7171695099753517, 1.8119949695800497, 1.6845756083179866, 1.754160424778276, 1.5681863523922956, 1.4574731103617256, 1.4596236233414275, 1.518241013935492, 1.5245799464724397, 1.4007853612647847], 'train_acc': [22.763684913217624, 34.30311231393775, 42.51242015613911, 51.799049558723695, 53.469685902118336, 56.52768284347232, 58.03183791606367, 62.13592233009709, 64.726507713885, 64.49900464499005, 66.20594333102972, 66.87988628287135, 66.34942216179469, 65.5525238744884, 69.26406926406926, 70.31463748290014, 70.48832271762208, 69.63168867268936, 70.43010752688173, 72.28831350594821], 'val_loss': [4.916385193778231, 3.748022226959235, 3.2093584549849092, 2.898440089334946, 2.820314657024755, 2.649932010287005, 2.479623866179244, 2.3069104179529187, 2.1887974157887267, 2.1787763588299085, 2.172512574350564, 2.2142709628105837, 2.084534152235725, 1.9769002130384197, 1.9965965510036432, 1.9658818428484983, 1.9942324405438576, 2.0205247733726193, 1.9556681672703933, 1.9778763554592471], 'val_acc': [35.21923620933522, 42.432814710042436, 50.35360678925036, 52.475247524752476, 53.60678925035361, 56.15275813295615, 57.28429985855728, 58.27439886845828, 60.25459688826025, 61.386138613861384, 60.96181046676096, 60.96181046676096, 61.66902404526167, 62.800565770862804, 62.65912305516266, 64.21499292786422, 63.366336633663366, 63.50777934936351, 65.34653465346534, 63.083451202263085], 'val_f1': [0.27606139211325154, 0.34405352379602483, 0.4244066963644237, 0.4417818581646455, 0.4641304417582893, 0.48800978304891657, 0.5117478920039337, 0.5208666663633097, 0.539555706705237, 0.548591514291479, 0.5433058819035498, 0.5356335675236059, 0.5411639547169332, 0.5561698827406963, 0.5609230648495054, 0.5702161501091009, 0.5622528948334067, 0.5705486803604862, 0.5943265843692768, 0.5597352102831118]}"
2,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.218), np.float64(1.514), np.float64(1.752), np.float64(1.96), np.float64(2.148), np.float64(2.322), np.float64(2.485), np.float64(2.639), np.float64(2.786), np.float64(2.926), np.float64(3.06), np.float64(3.19), np.float64(3.316), np.float64(3.438), np.float64(3.556), np.float64(3.672), np.float64(3.784), np.float64(3.894), np.float64(4.002), np.float64(4.107)], 'train_loss': [6.457404694953213, 4.209018367512219, 3.176199836809127, 2.964726346986752, 2.4928989138574846, 2.2813018674139856, 2.329711517049373, 1.9919740052226562, 1.8385377119099198, 1.7783798179414831, 1.7028039585645884, 1.6288885245235956, 1.7220696228666292, 1.519189820050857, 1.4726423021562085, 1.532452622857587, 1.4388990463240672, 1.5257987805566533, 1.2833945533950526, 1.3465712178226048], 'train_acc': [20.661715057393653, 37.745098039215684, 46.10655737704918, 48.40940525587828, 53.93258426966292, 55.98885793871866, 57.987763426240654, 60.23926812104152, 64.45497630331754, 63.592233009708735, 65.54794520547945, 67.47967479674797, 68.13655761024182, 70.23977433004231, 70.72521623419827, 71.37931034482759, 70.30508474576271, 70.93837535014005, 73.93860222077073, 72.86397812713602], 'val_loss': [4.868714247166858, 3.9860480798484574, 3.3514524728311974, 2.9452822044733464, 2.7551361002784605, 2.7042643021692343, 2.444378601258413, 2.2115051464265676, 2.2418382638009273, 2.2196226541471127, 2.3542787571029136, 2.128396009743261, 2.164626808159581, 2.0894707147687495, 2.14755838598901, 2.173849931521386, 2.0816334914923442, 2.061159841933686, 2.039904481123664, 2.136902683677233], 'val_acc': [27.926657263751764, 35.54301833568406, 40.62059238363893, 42.03102961918194, 48.236953455571225, 51.198871650211565, 53.4555712270804, 54.30183356840621, 55.57122708039492, 57.26375176304654, 57.26375176304654, 58.53314527503526, 60.78984485190409, 61.7771509167842, 61.4950634696756, 61.071932299012694, 63.89280677009873, 61.918194640338506, 62.90550070521862, 61.918194640338506], 'val_f1': [0.20465781039778885, 0.2884661281101156, 0.3374846337392817, 0.36426011416371284, 0.43387252128437087, 0.4655441484365547, 0.49567787359950755, 0.5085899639948723, 0.5097531530230955, 0.5314564962082396, 0.5381784007469463, 0.5422539258983055, 0.5714228293462482, 0.586331018163124, 0.5883136526954745, 0.5803485807441504, 0.6085071838533702, 0.5917394410668044, 0.6060083704002568, 0.5968940886409002]}"
3,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject106', 'subject107'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.235), np.float64(1.535), np.float64(1.776), np.float64(1.986), np.float64(2.177), np.float64(2.353), np.float64(2.518), np.float64(2.674), np.float64(2.822), np.float64(2.964), np.float64(3.101), np.float64(3.232), np.float64(3.359), np.float64(3.483), np.float64(3.603), np.float64(3.72), np.float64(3.834), np.float64(3.945), np.float64(4.055), np.float64(4.161)], 'train_loss': [6.83048129405989, 4.576254328989477, 3.830843691609435, 3.020141814040466, 2.650122635305865, 2.27019234166752, 2.212000924308828, 2.2410277090270627, 1.8913942924623124, 1.9626702411184587, 1.8690892279624247, 1.8107309561026723, 1.7249069364808447, 1.6322749077019365, 1.6857379369485286, 1.6075301688798678, 1.6025102235277353, 1.4834656080364679, 1.5394691503378375, 1.5756605652363405], 'train_acc': [17.537580529706513, 34.01779603011636, 41.71469740634006, 47.46478873239437, 54.066985645933016, 58.48153214774282, 60.40268456375839, 59.86159169550173, 63.142650253439534, 65.08916323731138, 64.05228758169935, 67.54385964912281, 66.90647482014388, 69.24643584521385, 67.06884315117104, 68.59799713876967, 68.86858749121573, 70.74542897327707, 69.50959488272922, 70.0], 'val_loss': [5.9340605949487335, 4.451931678614363, 3.928000549308392, 3.305117290227019, 2.681337936418731, 2.455554431559993, 2.6091005775440976, 2.322497465697323, 2.2919668633730805, 2.2218097077698267, 2.3750376184614432, 2.442288052384593, 2.333858008311242, 2.091676762572774, 2.205447416575182, 2.26912651459376, 2.1172576166000687, 2.1206760568027736, 2.159472028581368, 2.0711819172761188], 'val_acc': [28.8515406162465, 37.675070028011206, 40.7563025210084, 47.47899159663866, 54.621848739495796, 59.523809523809526, 54.48179271708683, 57.563025210084035, 57.84313725490196, 62.88515406162465, 61.76470588235294, 58.68347338935574, 57.563025210084035, 63.02521008403362, 64.00560224089637, 60.924369747899156, 62.18487394957983, 62.46498599439776, 59.80392156862745, 61.76470588235294], 'val_f1': [0.22984804719877266, 0.29480255345184886, 0.3331704833578574, 0.4092331854496276, 0.4652491373317532, 0.5029403687347116, 0.4662282539729262, 0.5146014169088131, 0.5178259998947972, 0.5444422421791331, 0.5357733058809253, 0.5205569521363881, 0.5122497312850849, 0.5482328749772122, 0.554760635571322, 0.5471195473032844, 0.5554671620502808, 0.5436952262286134, 0.5332252231546382, 0.5425894071073836]}"
4,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'val_subjects': array(['subject101', 'subject103'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.218), np.float64(1.514), np.float64(1.752), np.float64(1.96), np.float64(2.148), np.float64(2.322), np.float64(2.485), np.float64(2.639), np.float64(2.786), np.float64(2.926), np.float64(3.06), np.float64(3.19), np.float64(3.316), np.float64(3.438), np.float64(3.556)], 'train_loss': [7.308210280699853, 4.029710189064425, 2.821927163841289, 2.3375169152638007, 2.070399069174318, 1.7438164455975804, 1.6358206239268973, 1.72504353604184, 1.5163617836907821, 1.6258276323012832, 1.5546593894340985, 1.6222758306127016, 1.5615369000368648, 1.5027271403516813, 1.5660760643304088], 'train_acc': [19.62750716332378, 35.030549898167, 44.618528610354225, 51.58620689655172, 57.905686546463244, 63.92857142857143, 66.64310954063605, 67.48133061778682, 68.19464033850494, 67.33149931224209, 68.2825484764543, 68.77551020408163, 67.91666666666667, 68.69565217391305, 67.78615490061686], 'val_loss': [5.619769865214223, 3.875212182020728, 3.021032182212172, 2.754943993098464, 2.5546211935095973, 2.6261422379267594, 2.8532490029079036, 2.7037195955251287, 2.706200444611249, 2.787685253759537, 2.687639294407219, 2.66650240350391, 2.6716994614102494, 2.6038009474325445, 2.7900343475403724], 'val_acc': [26.695526695526695, 35.20923520923521, 41.847041847041844, 49.78354978354978, 51.515151515151516, 52.38095238095238, 54.68975468975469, 55.55555555555556, 57.86435786435786, 56.42135642135642, 57.57575757575758, 58.874458874458874, 58.00865800865801, 57.72005772005772, 56.42135642135642], 'val_f1': [0.20115179063687855, 0.29250350036207695, 0.3581153216937155, 0.43063730815269935, 0.44879179179804124, 0.45958277718642543, 0.4749153248768729, 0.47918759382645226, 0.5086328293599929, 0.4837136336113532, 0.49973306021513186, 0.5163174963260005, 0.5033798024020513, 0.504311069949043, 0.47803062846008904]}"
5,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject104'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.252), np.float64(1.556), np.float64(1.8), np.float64(2.013), np.float64(2.207), np.float64(2.385), np.float64(2.552), np.float64(2.71), np.float64(2.86), np.float64(3.004), np.float64(3.142), np.float64(3.276), np.float64(3.405), np.float64(3.53), np.float64(3.651), np.float64(3.77), np.float64(3.885), np.float64(3.998), np.float64(4.109), np.float64(4.217)], 'train_loss': [7.808111255463322, 4.276389571928209, 3.0040185519773446, 2.3980778875980486, 2.223725569784435, 2.0637242602196197, 1.7768921872146992, 1.5888903648093127, 1.6567443386511185, 1.5745448331717413, 1.5252646876308185, 1.4621223121817577, 1.5006688209977521, 1.4750271653031366, 1.4188177862900189, 1.3760160144721092, 1.4607816127132387, 1.3670054267587266, 1.3389276416440095, 1.3239915225848045], 'train_acc': [18.272662384011422, 31.25, 43.163922691481744, 52.80898876404494, 56.53979238754325, 59.5221363316936, 62.88515406162465, 68.18840579710145, 66.10049539985846, 67.80626780626781, 69.3286219081272, 72.83774124374553, 70.25036818851252, 71.36086662153014, 73.36578581363004, 73.66946778711484, 74.30711610486891, 73.92784206943499, 72.61904761904762, 76.47918188458729], 'val_loss': [5.25129865296185, 3.50854332976579, 2.9717917020964655, 2.823190054544115, 2.602477200642693, 2.479473718471087, 2.6691120350215294, 2.7010061122992632, 2.3159994522622678, 2.573844509176516, 2.2550234319073534, 2.200699638641026, 2.348666271975762, 2.0973419463780067, 2.1372639307982237, 2.221506751861469, 1.9958880811404018, 2.087441745897808, 2.0136515278990914, 2.155886095285092], 'val_acc': [25.101763907734057, 38.26322930800543, 46.94708276797829, 47.76119402985075, 51.83175033921302, 54.274084124830395, 54.40976933514247, 54.00271370420624, 58.34464043419268, 55.359565807327, 59.701492537313435, 61.73677069199457, 61.46540027137042, 62.279511533242875, 62.279511533242875, 62.279511533242875, 62.1438263229308, 63.229308005427406, 62.41519674355495, 63.09362279511533], 'val_f1': [0.22850688273619005, 0.3598999552888057, 0.45373606874302796, 0.45985094651385494, 0.4987252162846766, 0.5146310976073772, 0.5247752650066269, 0.52212709861331, 0.5666791152271933, 0.5440779871133774, 0.5803300430150933, 0.5975893662652714, 0.5903556954250131, 0.6046417036344554, 0.6059175124726381, 0.6115604028958002, 0.6058320498977433, 0.6213462825612805, 0.6204948683270273, 0.6248163087177777]}"
6,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.235), np.float64(1.535), np.float64(1.776), np.float64(1.986), np.float64(2.177), np.float64(2.353), np.float64(2.518), np.float64(2.674), np.float64(2.822), np.float64(2.964), np.float64(3.101), np.float64(3.232), np.float64(3.359), np.float64(3.483), np.float64(3.603), np.float64(3.72), np.float64(3.834), np.float64(3.945), np.float64(4.055), np.float64(4.161)], 'train_loss': [9.539556021300259, 5.077419910688475, 3.3451239876737078, 2.972699593728024, 2.34782284820838, 2.116763536083071, 2.0605166930483096, 1.920703344647013, 1.7735272563201092, 1.7570332258516586, 1.6725393257194303, 1.667541464052517, 1.5908883933043734, 1.4412143580247778, 1.4848783861818649, 1.4767293029944435, 1.4530229999396291, 1.5772328046927775, 1.6520726605364695, 1.4061151805543324], 'train_acc': [10.277214334009466, 25.230987917555083, 39.49402670414617, 45.194424064563464, 53.85656292286874, 58.47953216374269, 61.05263157894737, 62.21610461114935, 65.04580690627202, 66.59905341446924, 67.38845144356955, 68.78228782287823, 68.62190812720848, 72.95469912102772, 73.23198942498348, 73.37526205450733, 72.03166226912928, 70.30075187969925, 71.69811320754717, 72.53371185237758], 'val_loss': [7.197801062428614, 5.121870267439338, 3.740273124597275, 3.392439813344347, 2.836929794275584, 2.9612014964323183, 2.902276532005012, 2.6710434775012337, 2.786019160962522, 2.54540664318593, 2.7492529071997827, 2.7228576729467706, 2.6157653097509534, 2.832412823693749, 2.5821579930599414, 2.555034035468326, 2.451412035992136, 2.6089906955631714, 2.587557920376353, 2.579521321030998], 'val_acc': [14.939434724091521, 26.379542395693136, 38.76177658142665, 43.876177658142666, 50.47106325706595, 50.06729475100942, 52.2207267833109, 55.31628532974428, 56.39300134589502, 57.738896366083445, 56.39300134589502, 56.662180349932704, 59.219380888290715, 56.662180349932704, 58.008075370121134, 58.815612382234185, 58.546433378196504, 57.738896366083445, 58.142664872139974, 58.411843876177656], 'val_f1': [0.13921003028215023, 0.25225752617424135, 0.36258390094477655, 0.40639977797533544, 0.46740134502989333, 0.4633991594079313, 0.49401902114154317, 0.5248571185254236, 0.5368390667461153, 0.5553516045374456, 0.5417905007832802, 0.5367227265007706, 0.5653070874576909, 0.5442565313605561, 0.5549533796765452, 0.5606595830723553, 0.5609461918491827, 0.5533542972461097, 0.558344999180832, 0.5618066464023126]}"
7,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject107'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.218), np.float64(1.514), np.float64(1.752), np.float64(1.96), np.float64(2.148), np.float64(2.322), np.float64(2.485), np.float64(2.639), np.float64(2.786), np.float64(2.926), np.float64(3.06), np.float64(3.19), np.float64(3.316), np.float64(3.438), np.float64(3.556), np.float64(3.672), np.float64(3.784), np.float64(3.894), np.float64(4.002), np.float64(4.107)], 'train_loss': [5.813156183687537, 3.5546582946819143, 2.855503957139121, 2.3404214109124784, 2.4384550630015074, 2.101297968423231, 2.0736114823604157, 1.7940907000854451, 1.8284035169237383, 1.675276108912796, 1.6975218538169203, 1.6069045583272383, 1.440426907966206, 1.5496098918637526, 1.510705589472431, 1.4699841643525364, 1.4225067763347021, 1.5643657316543726, 1.4006495723986756, 1.5136537681133049], 'train_acc': [22.206800832755032, 40.394448502556614, 47.638888888888886, 55.39772727272727, 55.98615916955017, 58.905937291527685, 60.49723756906077, 62.29838709677419, 62.93222683264177, 64.2009769713887, 65.79310344827586, 67.86440677966101, 69.45380984490897, 67.34279918864097, 70.20547945205479, 69.56824512534818, 71.46546158812137, 70.16971279373368, 72.35054347826087, 70.30386740331491], 'val_loss': [5.423342880311903, 3.9955966839423547, 3.4120204127751865, 2.8195047305825236, 2.4738001725559666, 2.271692407813824, 2.1949654211249245, 2.0648278679985266, 1.8924809976757229, 1.9244584867322643, 2.0477889624825973, 1.937469527043484, 1.84082490505958, 1.880294381461751, 1.8345386369416432, 1.9291116243030346, 1.8906863150788102, 1.92381160880265, 1.7932154351620229, 1.7080677307778867], 'val_acc': [30.082417582417584, 44.23076923076923, 46.565934065934066, 50.54945054945055, 55.494505494505496, 57.69230769230769, 60.3021978021978, 60.714285714285715, 61.53846153846154, 62.637362637362635, 62.362637362637365, 62.637362637362635, 63.87362637362637, 63.5989010989011, 64.6978021978022, 64.01098901098901, 64.14835164835165, 64.42307692307692, 65.65934065934066, 66.20879120879121], 'val_f1': [0.2642698685640547, 0.3709243039946904, 0.3980176237567272, 0.45717166819496124, 0.5159165417461117, 0.5350857761616847, 0.559185743311264, 0.5647212286964336, 0.5751337337885583, 0.5850067076614106, 0.5647230524506529, 0.5856629243811362, 0.5999772251007622, 0.6013049040849755, 0.6018604169842513, 0.5965590994833572, 0.6009897028003282, 0.6063941500527987, 0.6141765884865857, 0.6293028873645989]}"
8,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.218), np.float64(1.514), np.float64(1.752), np.float64(1.96), np.float64(2.148), np.float64(2.322), np.float64(2.485), np.float64(2.639), np.float64(2.786), np.float64(2.926), np.float64(3.06), np.float64(3.19), np.float64(3.316), np.float64(3.438), np.float64(3.556), np.float64(3.672), np.float64(3.784), np.float64(3.894), np.float64(4.002), np.float64(4.107)], 'train_loss': [5.336816293795097, 3.045542480451004, 2.634564734131821, 2.316030476386927, 2.0911552507369247, 1.993305305028773, 1.7507540879142247, 1.8091634676794266, 1.6009249980227707, 1.4873486820729827, 1.5717127665177288, 1.4034169523416928, 1.3260457201530693, 1.4391267226904692, 1.2935125497805375, 1.3941200864842926, 1.295056530012784, 1.2924686114736836, 1.2739891411812956, 1.3128099662081316], 'train_acc': [24.543610547667342, 45.89937973811165, 52.96495956873316, 57.028112449799195, 59.73770491803279, 61.12565445026178, 65.20900321543408, 62.39782016348774, 65.43871399866042, 66.93280106453759, 67.51677852348993, 70.73337902673063, 71.95767195767196, 71.5441672285907, 72.2841225626741, 70.98479841374753, 71.40835102618541, 73.66597366597367, 71.76317501626545, 72.41379310344827], 'val_loss': [3.6511752839148968, 3.0227802817030627, 2.9476450669916794, 2.729510575123079, 2.6540205551630573, 2.75437108814363, 2.4492155338380726, 2.3356620346099777, 2.395556818377141, 2.230817422099559, 2.411338557329987, 2.3898080927932277, 2.3042178539287006, 2.3096718963194403, 2.4669574842970046, 2.3699072559249164, 2.485442028033901, 2.295880079969707, 2.374040800003456, 2.371373198371711], 'val_acc': [41.46685472496474, 50.634696755994355, 55.43018335684062, 58.39210155148096, 60.36671368124119, 58.53314527503526, 58.39210155148096, 59.09732016925247, 59.37940761636107, 62.20028208744711, 63.18758815232722, 62.76445698166432, 62.90550070521862, 63.32863187588152, 63.04654442877292, 63.04654442877292, 61.918194640338506, 63.04654442877292, 62.62341325811001, 64.17489421720734], 'val_f1': [0.3462562986474754, 0.4412564733478823, 0.4938570863606576, 0.520615732007686, 0.5357049920474478, 0.5201533614623843, 0.5334344505707038, 0.5377048052651763, 0.5437394461087587, 0.563047917583274, 0.5735444890986301, 0.5597144891777592, 0.5681288521505015, 0.5758445824526139, 0.5729698155654792, 0.5726400163350964, 0.5566788812906012, 0.5757221692046148, 0.5601529150937006, 0.59046818713327]}"
9,['subject101' 'subject104'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'val_subjects': array(['subject102', 'subject105'], dtype='<U10'), 'noise_scale': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'achieved_epsilon': [np.float64(1.235), np.float64(1.535), np.float64(1.776), np.float64(1.986), np.float64(2.177), np.float64(2.353), np.float64(2.518), np.float64(2.674), np.float64(2.822), np.float64(2.964), np.float64(3.101), np.float64(3.232), np.float64(3.359), np.float64(3.483), np.float64(3.603), np.float64(3.72), np.float64(3.834)], 'train_loss': [8.872063429055316, 4.406436420350717, 2.988229058271025, 2.4714314789285203, 2.1645443866026897, 1.9670340494430294, 1.6416385883337263, 1.5954486941257136, 1.538487816470511, 1.6093823034828956, 1.4591549469298655, 1.6468359464163231, 1.4308515734086602, 1.6735976418136305, 1.575346873549694, 1.3187250578683267, 1.364495985902531], 'train_acc': [14.683368128044537, 33.97129186602871, 45.276417074877536, 55.5104800540906, 60.213618157543394, 63.07583274273565, 67.89437109103544, 66.18852459016394, 69.55882352941177, 70.43048694424841, 70.80828323313293, 69.36802973977696, 72.1045197740113, 70.31358885017421, 70.11412268188302, 74.32432432432432, 73.52112676056338], 'val_loss': [6.897184909658229, 4.520411246634544, 3.4721042564574707, 3.5657603772396738, 3.028149874920541, 2.790567441189543, 2.6337455574502338, 2.8266233269204486, 2.942327547580638, 2.946648270525831, 2.878910525048033, 2.9133389535102436, 3.2289996603701976, 2.8978568993984384, 3.257709539951162, 3.1575247987787773, 3.2137820796763643], 'val_acc': [23.404255319148938, 37.63297872340426, 46.54255319148936, 48.40425531914894, 55.0531914893617, 58.244680851063826, 57.97872340425532, 57.579787234042556, 57.047872340425535, 57.180851063829785, 59.308510638297875, 56.78191489361702, 57.712765957446805, 58.776595744680854, 57.97872340425532, 57.712765957446805, 55.984042553191486], 'val_f1': [0.19401522121694798, 0.31727055176392516, 0.4272199690724066, 0.44816389386692723, 0.5120613281382912, 0.5480943100214579, 0.553367279474257, 0.5450623378262724, 0.5397000426886418, 0.5481416280099711, 0.571706288167795, 0.540822706368157, 0.5545743411382782, 0.5636079426573956, 0.560205372675574, 0.5568522582863373, 0.5422219489182059]}"
