,Test Subjects,Batch_Size,Learning_Rate,Epoch_Results
0,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [4.624688675940207, 3.39450992056029, 2.8818424053899068, 2.380360546152187, 2.041868697030507, 2.085177305423551, 1.9533987193574833, 2.014744514087116, 2.0016468139561088, 1.9551104309841556, 1.86867436620342, 1.7864988912190978, 1.705612977317156, 1.7298418929108246, 1.7892636414179186, 1.584249924565995, 1.661046121046538, 1.70513989580305, 1.6732391464761842, 1.7022207744259068], 'train_acc': [11.823361823361823, 17.976710334788937, 19.672131147540984, 19.705469845722302, 24.72160356347439, 24.583333333333332, 28.908964558721333, 25.01776830135039, 21.77177177177177, 25.205070842654735, 28.498168498168496, 29.375428963623886, 42.14697406340058, 32.137733142037305, 31.789023521026373, 40.72970960536113, 40.447007930785865, 35.59556786703601, 38.81673881673882, 38.498957609451004], 'val_loss': [3.7751786657489967, 3.0978031565972968, 2.5616298671686475, 2.3434223400311067, 2.0832320803107036, 2.0510504489631702, 1.9918237338958165, 2.0093877363654196, 2.159980369929831, 1.9337393987226936, 2.055138156038595, 1.763138071364381, 1.8570795158678879, 1.7890426027983386, 1.88578385074559, 1.6678642977936593, 1.800038004948345, 1.8041305558036507, 1.784753464753984, 1.871897893831194], 'val_acc': [10.363391655450874, 16.95827725437416, 15.746971736204577, 23.95693135935397, 23.553162853297444, 22.207267833109018, 25.03364737550471, 22.88021534320323, 20.726783310901748, 23.687752355316285, 20.323014804845222, 40.376850605652756, 28.667563930013458, 32.57065948855989, 23.687752355316285, 38.89636608344549, 37.68506056527591, 34.185733512786, 35.1278600269179, 28.398384925975773], 'val_f1': [0.06880105889317907, 0.0995686370452194, 0.10248172971650091, 0.1168394878257725, 0.11811766355627565, 0.15340838634880966, 0.11290818383269005, 0.14284579733597602, 0.14564139206068208, 0.12217661274001591, 0.12403404659356249, 0.30993884061361676, 0.19230775179633436, 0.2343900174307288, 0.13941220416307934, 0.2984134123542033, 0.25091599592911706, 0.21835568273199032, 0.2504449379678849, 0.2121077649413026]}"
1,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject103', 'subject106'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [9.528395292437443, 6.353673167738443, 4.094611496177441, 2.6098760155213583, 2.311775875666265, 2.140507595472277, 2.016639009312162, 2.0079252678544446, 2.1067721062087745, 2.0713677085149977, 2.0410834845791377, 1.995963709440821, 1.9101470161019176, 1.874285286965832, 1.8399858296691598, 1.8320150103027615, 1.8221723753260284, 1.8443987153320365, 1.8296426333567148, 1.7879239526806052], 'train_acc': [6.008010680907877, 13.464140730717185, 13.413768630234209, 15.546503733876442, 16.14317019722425, 15.994531784005469, 19.03039073806078, 20.041608876560332, 15.497896213183731, 14.930325149303252, 15.618521078092606, 26.297085998578535, 28.41604350781781, 27.62619372442019, 29.725829725829726, 30.027359781121753, 29.723991507431, 29.117442668519807, 28.225806451612904, 32.05038488453464], 'val_loss': [7.262991588388845, 5.119291835998038, 2.720501339924555, 2.462335810465725, 2.1064025983108996, 2.0554894264550323, 2.045364736330391, 2.019370618770281, 2.158996830735213, 2.0674900307176474, 2.086977603749136, 2.039893802524119, 2.011381859152118, 1.9682767859948576, 1.9437345817706204, 1.9376316503891682, 1.9299169976100894, 1.9192506204737294, 1.9103111607013363, 1.8851237794466031], 'val_acc': [12.871287128712872, 18.246110325318245, 16.124469589816126, 18.38755304101839, 19.377652050919377, 20.226308345120227, 19.66053748231966, 19.66053748231966, 10.608203677510609, 16.124469589816126, 23.62093352192362, 20.367751060820368, 22.34794908062235, 19.66053748231966, 19.801980198019802, 19.66053748231966, 19.377652050919377, 18.38755304101839, 18.67043847241867, 19.801980198019802], 'val_f1': [0.05358928804378211, 0.05595816259422269, 0.08288360848533947, 0.0494194456767026, 0.10497132906574712, 0.15544301081192985, 0.1861564694888619, 0.18848752141553682, 0.08297179073584111, 0.13262079700233279, 0.17845813103321154, 0.1639546491927821, 0.17736958985043405, 0.17349686095472328, 0.17870193012945446, 0.1690120781072722, 0.13835437862306937, 0.12428998797888446, 0.1353670881210864, 0.14566863040250677]}"
2,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [7.00825585295106, 4.258211778993366, 3.898564799072964, 2.903150169021691, 2.6077844067590568, 2.29336426475586, 2.1472623586492583, 2.183586763043709, 2.041361002479765, 2.040338054030679, 1.9672322516571985, 2.0848390503627496, 2.046817604457671, 1.8739531664821425, 1.9389654378135919, 1.9168388430003462, 1.8735719578953112, 1.8146330897046739, 1.792074214314262, 1.7796771557300122], 'train_acc': [18.23092505064146, 9.313725490196079, 17.349726775956285, 19.847856154910097, 21.87706543291474, 18.5933147632312, 19.714479945615228, 19.49331456720619, 25.930941096817875, 23.300970873786408, 22.054794520547944, 24.932249322493224, 21.05263157894737, 30.324400564174894, 25.216234198270126, 26.482758620689655, 25.423728813559322, 29.6218487394958, 30.37230568256042, 30.690362269309638], 'val_loss': [5.373588219684337, 4.367203459416862, 3.606168293818432, 2.85155743688387, 2.670899882135001, 2.293305265045973, 2.3008985776659125, 2.281258106567964, 2.2598187043233047, 2.0671482008838518, 2.284468124506336, 2.2420410903115533, 2.307225843578871, 2.1685867390276177, 2.0878276142314056, 2.0594371690484463, 2.019210060451532, 1.9787824210646459, 1.9483226605800041, 1.9265962121180653], 'val_acc': [9.590973201692524, 4.231311706629055, 17.348377997179124, 19.181946403385048, 12.693935119887165, 17.207334273624824, 16.22002820874471, 19.88716502115656, 22.143864598025388, 16.361071932299012, 18.053596614950635, 19.605077574047954, 23.554301833568406, 22.566995768688294, 24.964739069111424, 25.669957686882935, 25.811001410437235, 25.952045133991536, 29.760225669957688, 32.15796897038082], 'val_f1': [0.03960024138288529, 0.020736023697370334, 0.06438234680930172, 0.09446546961275193, 0.0623015934792585, 0.08401064437362943, 0.08076340181382259, 0.1473796990109441, 0.12918657174095924, 0.1077782134797412, 0.07757066765136071, 0.09686460111373177, 0.12463615202641233, 0.11999783921003473, 0.1417629826827031, 0.15719350956626746, 0.16435826488775257, 0.17093761532833768, 0.2070993611390042, 0.22189827806065046]}"
3,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject106', 'subject107'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [5.558730973801445, 4.479538492108762, 3.516585908121609, 3.039346496152206, 2.5991967223070294, 2.313431190563781, 2.2108529011675175, 2.146198115464313, 2.054260689395653, 2.065706003268233, 2.0225716316795213, 2.043908834893104, 2.1264130576051397, 2.016598120321648, 1.9937708556355949, 1.9734896462362723, 1.9635544959207027, 1.9682516788463889, 1.931385549655093, 1.9039470887702443], 'train_acc': [15.53328561202577, 17.180013689253936, 18.51585014409222, 24.295774647887324, 30.827067669172934, 24.555403556771545, 20.87248322147651, 21.24567474048443, 25.488776249094858, 22.359396433470508, 26.506899055918662, 29.45906432748538, 24.676258992805757, 26.951799049558723, 28.459900638750888, 30.61516452074392, 30.990864371047085, 30.731364275668074, 34.89694385216773, 36.15942028985507], 'val_loss': [4.815892164780646, 4.067093764700475, 3.0948921311803224, 2.8470577112599913, 2.411402755424756, 2.199264591815425, 2.1861354797160257, 2.045240554655967, 1.9247867907462668, 2.0928227884762762, 2.0517520817721926, 2.077320834501785, 1.9442038776493873, 1.8786435517944207, 1.864628710165745, 1.8464021188538282, 1.8323976936794462, 1.823199218895589, 1.814977364045899, 1.7897730043956213], 'val_acc': [16.106442577030812, 18.067226890756302, 26.89075630252101, 32.63305322128851, 35.15406162464986, 33.333333333333336, 20.58823529411765, 27.310924369747898, 35.85434173669468, 21.288515406162464, 28.431372549019606, 29.551820728291318, 27.030812324929972, 32.07282913165266, 31.092436974789916, 32.212885154061624, 33.89355742296919, 36.554621848739494, 37.53501400560224, 38.93557422969187], 'val_f1': [0.06978038502953052, 0.06687675070028011, 0.12704256635814512, 0.12604933962784032, 0.14471804322786425, 0.1362507490785308, 0.1451225428035487, 0.16697591484354368, 0.2078241879576646, 0.13369031752707167, 0.1495250377733583, 0.20080330488464498, 0.15845870587205585, 0.19408672126719817, 0.18979478568434704, 0.19801402022234887, 0.212271652719144, 0.23771834081379092, 0.24615187288701454, 0.2537331441550698]}"
4,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'val_subjects': array(['subject101', 'subject103'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203)], 'train_loss': [7.504165329017749, 4.620685819372059, 3.2755251521960265, 2.509452879511077, 2.238656446937053, 1.8940685541289193, 1.9399339894102656, 1.9369383385128014, 2.025655241796093, 2.029397941357168, 2.020180103521268, 1.9677957960537502, 2.0262934053109753, 1.9753791320284075, 2.0269002061416383, 1.9644325653930286], 'train_acc': [15.401146131805158, 17.37949762389681, 14.373297002724795, 23.79310344827586, 20.180305131761443, 35.142857142857146, 32.65017667844523, 28.377460964019008, 29.26657263751763, 31.017881705639613, 31.717451523545705, 31.904761904761905, 31.180555555555557, 31.57190635451505, 32.35092529129541, 34.2032967032967], 'val_loss': [5.190437995338165, 3.491153802706566, 2.7913551980798896, 2.411844177249534, 1.9931390576204353, 1.8604048138745075, 1.9175308182900086, 1.862126446131504, 2.0137753859914915, 2.027873041223826, 2.0077708105504253, 1.99047361307846, 2.001024585695666, 1.9731144862085537, 1.9723797725220606, 1.9687710525669577], 'val_acc': [22.366522366522368, 15.295815295815295, 19.047619047619047, 16.883116883116884, 25.10822510822511, 29.87012987012987, 24.675324675324674, 29.87012987012987, 35.93073593073593, 35.497835497835496, 34.77633477633478, 33.333333333333336, 33.333333333333336, 33.477633477633475, 33.477633477633475, 33.477633477633475], 'val_f1': [0.1493325862806392, 0.08998213239609971, 0.09167606079876307, 0.07976941801220239, 0.14372290518411127, 0.1989605989299409, 0.15901482863320832, 0.20592106727949253, 0.21263333127598788, 0.22148229068293387, 0.21954197389941563, 0.20962029825307324, 0.20588068658720832, 0.20829923075538123, 0.20903758511144266, 0.21101967200009053]}"
5,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject104'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.074), np.float64(0.09), np.float64(0.103), np.float64(0.116), np.float64(0.126), np.float64(0.137), np.float64(0.146), np.float64(0.155), np.float64(0.164), np.float64(0.172), np.float64(0.18), np.float64(0.187), np.float64(0.194), np.float64(0.201), np.float64(0.208), np.float64(0.215), np.float64(0.221), np.float64(0.228), np.float64(0.234)], 'train_loss': [8.017265416752918, 5.529615943202769, 4.37743194076602, 3.5140447250410873, 2.4529854400295026, 2.077852464428904, 2.10034107258299, 2.0536594600940714, 2.0980221224483437, 2.122890863126303, 1.9916694763748126, 1.8752783340576658, 1.999842008311173, 2.066468632113677, 2.2088483020064693, 2.1792976511907263, 2.073038422553749, 1.9374581442639915, 2.047804818229731, 1.9500213406619127], 'train_acc': [25.443383356070942, 15.017793594306049, 16.689944134078214, 19.628099173553718, 24.193548387096776, 24.558927311220888, 19.67930029154519, 20.877565463552724, 24.76601871850252, 19.903581267217632, 29.382183908045977, 40.32496307237814, 35.44827586206897, 40.87439278278973, 25.36997885835095, 25.966447848285924, 30.494505494505493, 35.28969149736644, 31.441048034934497, 34.041141340411414], 'val_loss': [6.196868846503818, 4.829342998351947, 4.129831934557518, 2.8316042267968893, 2.1568376548901664, 2.1448645007820595, 2.079744894760111, 2.0816474769623343, 2.134999378403621, 2.050240787431052, 1.9279474804488743, 2.013281724831466, 2.1583249455714646, 2.3457079697172873, 2.2444374001656975, 2.182266824442787, 2.1357566022808223, 2.0976560588122384, 2.0490230899329425, 2.043395327098334], 'val_acc': [17.23202170963365, 11.940298507462687, 19.94572591587517, 17.774762550881952, 22.388059701492537, 14.789687924016283, 13.568521031207599, 27.137042062415198, 22.65943012211669, 23.880597014925375, 32.293080054274085, 33.921302578018995, 22.388059701492537, 28.765264586160107, 24.830393487109905, 24.151967435549526, 23.337856173677068, 27.272727272727273, 28.35820895522388, 28.62957937584803], 'val_f1': [0.12239556537845649, 0.07949616628777836, 0.10248720213225335, 0.09895472882622063, 0.13847307687730667, 0.1323066097411203, 0.12444796597930474, 0.17646696916264498, 0.16661798993402005, 0.220671941353761, 0.22109377891947307, 0.247532250502139, 0.12084093357673562, 0.16785510573697368, 0.14910295766978468, 0.1499028790758818, 0.1266667434028511, 0.17416849596925826, 0.19251340102944936, 0.19509788016351431]}"
6,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [9.004255993049938, 5.184208054663771, 3.725382793692005, 2.813549728361552, 2.39002283302437, 2.1988650662870453, 2.0253489758671552, 1.9630066927692347, 1.9800724620197683, 1.932511609233544, 2.0776386990568403, 2.037062932384408, 2.0043803796574875, 1.92433215823983, 1.928312922205719, 1.9154310815001827, 1.900423391360157, 1.8865072159971321, 1.904608769803619, 1.8992931099509347], 'train_acc': [8.773181169757489, 18.926553672316384, 23.003663003663004, 14.630872483221477, 18.43079200592154, 23.185341789992954, 29.958960328317374, 37.75438596491228, 32.11436170212766, 33.93213572854292, 28.486646884272997, 26.774420238931835, 25.06756756756757, 31.631299734748012, 31.380753138075313, 30.865829477858558, 30.566037735849058, 33.70165745856354, 32.30437903804738, 29.28994082840237], 'val_loss': [6.350329543026428, 4.101958964907465, 3.08080783875441, 2.326323818229891, 2.1596361546304634, 2.093730366887828, 2.0819935934219513, 1.9523483266098824, 1.9949541107963265, 2.137499180728943, 1.9690874468429893, 2.0697307402160257, 2.0060331699504825, 1.9601218158110956, 1.9538078890514246, 1.9460991311362101, 1.9483298104993427, 1.9447194793503506, 1.9329340143447609, 1.9554383664882038], 'val_acc': [12.651413189771198, 22.34185733512786, 22.207267833109018, 15.612382234185734, 25.03364737550471, 22.88021534320323, 25.57200538358008, 33.24360699865411, 30.417227456258413, 28.398384925975773, 29.340511440107672, 21.80349932705249, 25.302826379542395, 29.7442799461642, 29.7442799461642, 30.28263795423957, 29.609690444145357, 32.70524899057874, 33.51278600269179, 25.03364737550471], 'val_f1': [0.06469304973241981, 0.10613109421859553, 0.13010549898683132, 0.12094664341669206, 0.15729354180582605, 0.1409902959953438, 0.14895160318034134, 0.2145540697708025, 0.20855339217832536, 0.1261911549817837, 0.17297870575492066, 0.12621053199251125, 0.15140094491894132, 0.18563962438586357, 0.1992826068972104, 0.21916213875232404, 0.2201834917489684, 0.23383850125334016, 0.23774983268890643, 0.17793693596227517]}"
7,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject107'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [12.079363377796115, 4.629852335817284, 2.5802679577870156, 2.165376224567321, 2.2012853398023844, 2.158156733911065, 2.132907034730302, 1.9404251138012245, 2.016180586249198, 2.024842285385948, 1.8481014389910941, 1.8737490505924599, 1.7903260920498822, 1.863547863943936, 1.998176332716327, 1.7930639626363414, 1.8305931952480863, 1.8906069591752703, 1.967105782188542, 1.9340091117021054], 'train_acc': [11.10299488677867, 13.819444444444445, 16.204690831556505, 19.169550173010382, 19.492656875834445, 24.361628709454795, 31.67451244115669, 34.485141672425705, 28.750872295882765, 33.54037267080745, 37.96610169491525, 40.86311530681052, 39.391891891891895, 35.821917808219176, 32.47386759581882, 33.07543520309478, 32.39712606139778, 33.129667345553294, 29.785763648928818, 31.638418079096045], 'val_loss': [6.0504400717033135, 3.480188881466677, 2.1691613616524164, 2.021083931346516, 2.050733534844367, 2.0596452892481625, 1.8315557215239975, 1.7656068290982927, 1.9721183488657186, 1.7084248190397744, 1.7267554435101184, 1.6432751580909057, 1.6529951259330078, 1.773657276080205, 1.575183743958945, 1.6543966610353071, 1.684383178150261, 1.8382714410404584, 1.774195862340403, 1.7684146283747075], 'val_acc': [4.258241758241758, 18.26923076923077, 12.774725274725276, 38.04945054945055, 27.197802197802197, 36.95054945054945, 48.9010989010989, 35.027472527472526, 45.19230769230769, 51.510989010989015, 45.32967032967033, 50.68681318681319, 42.17032967032967, 41.34615384615385, 43.81868131868132, 39.56043956043956, 36.95054945054945, 41.07142857142857, 41.620879120879124, 42.44505494505494], 'val_f1': [0.018180659809100178, 0.04592665788317962, 0.09515431189865468, 0.27546332791106215, 0.173368312688452, 0.23926685971267853, 0.31632904319180033, 0.23644079577075972, 0.31439796441536705, 0.38948546623866476, 0.27772405220921914, 0.3600705786420806, 0.3096496770154466, 0.2622112332696668, 0.3160427797607989, 0.25291026339976863, 0.24439933589649074, 0.2611429815432726, 0.3097531897715038, 0.30992807261041]}"
8,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [6.314606169310722, 4.317848571440451, 3.121530595519733, 2.6911821574070416, 2.476695982672328, 2.2162949558996385, 2.00875708990537, 2.0707098479552934, 2.12521908394126, 2.1948059003631624, 2.1864239016490585, 2.0137860603571567, 2.106315836581682, 2.0519492892864544, 2.004236563569621, 1.9142178685439826, 1.9091271881927956, 1.897505682749215, 1.9461687901749125, 1.883195736978808], 'train_acc': [20.718232044198896, 22.968435191403625, 21.86452045606975, 22.098360655737704, 27.861347285807717, 28.774193548387096, 24.898236092265943, 21.438172043010752, 20.398671096345517, 29.03443619176232, 25.59726962457338, 26.846965699208443, 30.07417397167903, 31.486676016830295, 30.855263157894736, 34.83779971791255, 33.912439193884644, 33.87201034259858, 29.313790806129248, 33.547008547008545], 'val_loss': [4.9112769651564285, 3.863690799230917, 2.8770727893109047, 2.735353395111638, 2.369982162214637, 2.15741201318874, 2.1153329182915357, 2.0676426734507336, 2.1109709869991407, 2.379584458676313, 2.151949641734824, 2.204398685012785, 2.1595114108033173, 2.1005925487395904, 2.0185450608034228, 2.0073938173871113, 2.0141832904183476, 2.01658761576974, 2.0012848567222843, 1.974012697869531], 'val_acc': [19.88716502115656, 18.61777150916784, 17.48942172073343, 16.92524682651622, 28.208744710860366, 23.97743300423131, 20.02820874471086, 17.348377997179124, 25.811001410437235, 18.33568406205924, 19.746121297602258, 27.221438645980253, 27.221438645980253, 26.09308885754584, 27.362482369534554, 25.24682651622003, 26.375176304654442, 23.413258110014105, 23.97743300423131, 27.64456981664316], 'val_f1': [0.0875022781949406, 0.07899797570850203, 0.08163196263314126, 0.07196268798781649, 0.1314085344683663, 0.12178144179387962, 0.10799730333595339, 0.1312240537506961, 0.11867876408166775, 0.07326927008416781, 0.11818794543612195, 0.1107188606736493, 0.11174443536859302, 0.10376700680272108, 0.1313967297839955, 0.12332474937852844, 0.13564221232501816, 0.1297644772769151, 0.13136749855837923, 0.15073055903648008]}"
9,['subject101' 'subject104'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [5.284157036431261, 4.108156698904486, 3.0353289591512, 2.7608680616797967, 2.6426668936425095, 2.3736260239448814, 2.1595907932486984, 2.033441892229587, 2.1416481534357774, 2.0186508939236023, 1.9909084396859082, 1.9436656686126208, 2.0659515663460417, 2.0271053239069983, 2.014499726863705, 2.0273599991431603, 1.9920816972602013, 1.969910465344503, 1.9083364573135588, 1.8997789912847243], 'train_acc': [23.239917976760083, 23.963457484188336, 29.205921938088828, 31.596526386105545, 26.865671641791046, 31.38888888888889, 25.552486187845304, 30.123099203475743, 27.769886363636363, 26.64890073284477, 34.48275862068966, 34.35495367070563, 30.13986013986014, 32.71954674220963, 33.38119167264896, 34.89510489510489, 35.26536312849162, 34.919472913616396, 36.39526791927627, 36.81978798586572], 'val_loss': [4.71788105305205, 3.5598602675377053, 3.100642612639894, 2.8670013001624572, 2.6758290478523743, 2.277806431689161, 2.1724679698335363, 2.1217453505130526, 2.1718182665236454, 2.07324211014078, 2.1100018354172403, 2.1968843214055327, 2.2253184597542943, 2.2532232619346457, 2.2384473592677017, 2.212169254079778, 2.160893031891356, 2.1507985236796925, 2.149780090819014, 2.1447665589921017], 'val_acc': [24.20212765957447, 20.47872340425532, 19.01595744680851, 23.53723404255319, 25.664893617021278, 21.409574468085108, 19.148936170212767, 23.00531914893617, 21.143617021276597, 28.324468085106382, 30.585106382978722, 28.324468085106382, 24.867021276595743, 25.132978723404257, 24.601063829787233, 25.53191489361702, 27.52659574468085, 26.861702127659573, 26.72872340425532, 26.861702127659573], 'val_f1': [0.10728761881987206, 0.11597959090924556, 0.09860393905323961, 0.14022972303950432, 0.12132943226922263, 0.14322798108685122, 0.11871496426058548, 0.1350458476482023, 0.10998128301709381, 0.16526098193691527, 0.18546017558667158, 0.15504758739592367, 0.14757749601261383, 0.1334563688999173, 0.12998752297604452, 0.1352107769975721, 0.1627137420406314, 0.16409538024827222, 0.161200513240071, 0.16224808348473402]}"
