,Test Subjects,Batch_Size,Learning_Rate,Epoch_Results
0,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [8.061529034223312, 7.124539467965672, 6.432187138840885, 6.689112900350071, 6.4032099011569175, 6.345843314793375, 5.965545273390473, 5.751588400662496, 5.850538101640192, 5.3826644902439105, 5.087830207461402, 4.9876917390358635, 4.958466220829604, 4.618384901557112, 4.341811369422157, 4.557196214495536, 4.530431749671161, 4.228989998554589, 4.153290348995643, 4.000378605389943], 'train_acc': [12.464387464387464, 15.356622998544395, 18.246614397719174, 18.513323983169705, 18.70824053452116, 20.625, 23.141070187630298, 23.66737739872068, 23.4984984984985, 26.099925428784488, 26.593406593406595, 27.45367192862045, 27.23342939481268, 28.90961262553802, 32.50178189593728, 31.273268801191364, 29.776496034607067, 33.933518005540165, 35.78643578643579, 36.13620569840167], 'val_loss': [8.170076499877355, 7.9102902213465, 7.220909398465266, 7.076443609286446, 6.598742165443554, 7.175975949735372, 6.4569173250673275, 6.544448631769234, 6.368555791605851, 5.755547265505887, 5.72296634047702, 5.666380561376806, 5.347599899784874, 4.99409292973227, 5.103803239311537, 5.12699932108657, 5.032835693410717, 4.735662692648886, 4.616996459652887, 4.655370121849337], 'val_acc': [13.593539703903096, 17.900403768506056, 19.65006729475101, 20.592193808882907, 19.784656796769852, 19.380888290713326, 21.399730820995963, 23.014804845222073, 25.03364737550471, 25.57200538358008, 24.764468371467025, 25.57200538358008, 26.379542395693136, 30.551816958277254, 27.994616419919247, 28.398384925975773, 31.76312247644684, 32.16689098250337, 32.83983849259758, 31.89771197846568], 'val_f1': [0.0987750707962331, 0.1360002406347054, 0.14625125834359876, 0.14755012283974728, 0.14439568935020747, 0.14586525669945763, 0.16772122916342808, 0.18405483862790656, 0.19735295647760487, 0.20808277108024006, 0.2070508649213187, 0.20621743068186654, 0.21212554194935632, 0.23688401281559934, 0.22688051855654676, 0.22430412752823536, 0.24883955948822928, 0.257656666458952, 0.2620561715080015, 0.25322421405115325]}"
1,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject103', 'subject106'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [8.41202637477615, 7.744961666964065, 7.369280826292451, 6.828947680383334, 6.976327717783157, 6.769651945535239, 6.556566873956175, 6.09309960403654, 5.954879251135014, 5.77667959873931, 5.590502662830049, 5.2846779053992385, 5.281896499125509, 5.10748553991643, 4.907300612971208, 4.590941021934906, 4.465441351483582, 4.378808556040432, 4.33573962988392, 4.2612401352969815], 'train_acc': [15.353805073431241, 17.456021650879567, 17.459190915542937, 21.452817379497624, 23.447772096420746, 24.33356117566644, 24.891461649782922, 24.34119278779473, 27.489481065918653, 27.2063702720637, 27.02142363510712, 31.69864960909737, 30.659415363698166, 30.900409276944064, 32.3953823953824, 34.33652530779754, 35.52724699221515, 35.85823488533704, 35.61827956989247, 37.228831350594824], 'val_loss': [7.821755392042212, 7.643936567967481, 7.107719506451905, 6.642365042273024, 6.638805361667482, 6.644372489066239, 6.242061479299038, 5.93571423415142, 5.8409647031922995, 5.702582865558259, 5.464106122245209, 5.276447298039472, 5.120397057800515, 4.841920988647401, 4.4471468679301305, 4.324177757084707, 4.329069631292763, 4.159933125618661, 4.149608680728132, 3.9952273651683514], 'val_acc': [23.196605374823196, 23.055162659123056, 26.59123055162659, 28.854314002828854, 30.26874115983027, 32.39038189533239, 32.95615275813296, 33.23903818953324, 31.966053748231968, 32.814710042432814, 34.37057991513437, 34.794908062234796, 36.067892503536065, 37.90664780763791, 38.8967468175389, 41.15983026874116, 41.44271570014144, 43.84724186704385, 42.998585572843, 45.96888260254597], 'val_f1': [0.1660036598189995, 0.15056498026204268, 0.18215415559118736, 0.2055785228540705, 0.21777037847789832, 0.23856234695651546, 0.24414715934164113, 0.2468405094532941, 0.24109687526761733, 0.24997571659226672, 0.2678824607927156, 0.26415807661979923, 0.2746223020818739, 0.2970057352832203, 0.30449110734125395, 0.32397027208326956, 0.33019260278697815, 0.35548203807246603, 0.34869790735845874, 0.3772139133850249]}"
2,['subject102' 'subject107'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [8.28360877433071, 7.8377577670815946, 7.169136953809874, 6.9670989546373505, 6.449594942686657, 6.183187407371394, 5.942187065822101, 5.793339684679003, 5.529312185120889, 5.642589064147039, 4.995127086443444, 5.0596224554185945, 4.693306941904689, 4.678724820590322, 4.279412579393672, 4.3784490373216824, 4.2970165627689685, 4.301910220241012, 4.17998931689795, 4.104241701159996], 'train_acc': [10.398379473328832, 13.865546218487395, 14.344262295081966, 16.528354080221302, 17.316589557171184, 18.175487465181057, 18.49082256968049, 22.378606615059816, 22.071767095463777, 20.804438280166437, 25.410958904109588, 25.2710027100271, 28.44950213371266, 29.90126939351199, 28.74251497005988, 30.896551724137932, 31.11864406779661, 31.092436974789916, 32.98497713912476, 32.12576896787423], 'val_loss': [7.633352577602241, 7.336877901564196, 6.9398502298067255, 6.498026073399316, 6.148930374758873, 6.069722990559254, 5.601623726832682, 5.405717241453015, 5.465123067033308, 5.122655711448075, 5.09191971849151, 4.58623154585385, 4.740811739595047, 4.48222221045299, 4.4900297820568085, 4.439198872282029, 4.391772916585165, 4.210281963929092, 4.028282096081417, 4.1707033277679715], 'val_acc': [7.898448519040903, 10.01410437235543, 10.296191819464035, 11.424541607898448, 14.386459802538788, 17.63046544428773, 19.322990126939352, 20.59238363892807, 21.861777150916783, 22.566995768688294, 21.438645980253877, 22.9901269393512, 23.83638928067701, 26.657263751763047, 26.798307475317348, 28.49083215796897, 29.19605077574048, 29.337094499294782, 30.324400564174894, 30.7475317348378], 'val_f1': [0.06733690578007305, 0.07628871736805598, 0.09233270632490465, 0.09539404122819074, 0.1228404194194763, 0.13966848004651417, 0.15280244182052233, 0.16173474349209732, 0.16638225182950211, 0.18062045170056207, 0.17752364877604848, 0.1930690943776025, 0.19663495985643686, 0.2276944070949335, 0.2201561776433706, 0.24374710728059304, 0.24423108024177065, 0.2574952036953101, 0.2659932014956784, 0.273790300177778]}"
3,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject106', 'subject107'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [8.754555730198483, 8.229943808099328, 7.8757001773081186, 7.672115666429762, 7.095321802920213, 6.719824083852703, 6.452810513093167, 6.267436215951781, 6.135906834951093, 6.1535138514797385, 5.8610933161162775, 5.822069075023919, 5.585556172638488, 5.395085636159634, 5.246139578653448, 5.432903818477036, 5.181869221169263, 5.2632503432395925, 5.436764741842003, 5.383517196558524], 'train_acc': [9.305654974946313, 8.966461327857632, 10.662824207492795, 11.901408450704226, 16.67805878332194, 18.26265389876881, 18.859060402684563, 22.14532871972318, 23.026792179580013, 23.18244170096022, 25.562817719680464, 28.801169590643276, 29.35251798561151, 31.568228105906314, 31.937544357700496, 30.686695278969957, 33.66127898805341, 34.81012658227848, 33.47547974413646, 33.333333333333336], 'val_loss': [10.602548561844172, 10.123344279804817, 9.55030420447598, 8.857784724035183, 8.248528771707658, 7.531362895538159, 7.221129302551098, 6.918371256660013, 7.134078339702275, 6.894917057341888, 6.977291019022966, 6.91080215464787, 6.269463613921521, 5.958954185330901, 5.948317243271515, 5.984746000012096, 5.857565150875337, 5.524700518081836, 5.60357911646867, 5.6475350436042335], 'val_acc': [6.442577030812325, 7.282913165266106, 8.263305322128852, 9.943977591036415, 11.624649859943977, 14.145658263305322, 15.546218487394958, 17.086834733893557, 17.647058823529413, 18.76750700280112, 24.089635854341736, 26.19047619047619, 28.291316526610643, 31.23249299719888, 37.254901960784316, 31.23249299719888, 30.532212885154063, 34.593837535014, 31.932773109243698, 35.0140056022409], 'val_f1': [0.053011861985293715, 0.060197628971437905, 0.07632398540908576, 0.08767271084250614, 0.10017473439942462, 0.12212370261816259, 0.13637549596702134, 0.14410899693842305, 0.14781437648447848, 0.15251715084891299, 0.1984877183187536, 0.21120646588892472, 0.22652517594572283, 0.2500487071351171, 0.2892666955204186, 0.2502453791621325, 0.24795348849238363, 0.27535283265121974, 0.26055445740220917, 0.2701922556479256]}"
4,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject103'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [9.959636201148047, 9.116569012100003, 8.290383387976187, 7.674035890513453, 7.6086755142793905, 7.076394281727927, 7.071726309031564, 6.556021662205154, 6.240730131967111, 5.928997157856392, 5.495766845106088, 5.040833942582007, 4.895508714185821, 4.800818886007353, 4.712422397056616, 4.686951826889437, 4.606920263650534, 4.331783391099513, 4.176047703396129, 4.089308453066914], 'train_acc': [13.10888252148997, 12.830957230142566, 15.463215258855586, 15.862068965517242, 17.12898751733703, 18.5, 17.6678445229682, 20.502376103190766, 24.541607898448518, 25.378266850068776, 28.94736842105263, 28.231292517006803, 28.541666666666668, 29.83277591973244, 28.718300205620288, 31.11263736263736, 32.30769230769231, 33.16690442225392, 34.82831114225648, 34.29951690821256], 'val_loss': [9.437947900092276, 8.552490873598261, 7.882339257354516, 8.550855949327543, 7.154051588039206, 6.916150282213699, 6.893954514511048, 6.8889908585885555, 6.764386959406204, 6.354136479881419, 5.961790064970653, 5.70467198540122, 5.469317467568756, 5.363371813366079, 5.558737080850642, 5.553818541042732, 5.217804894184567, 4.95504483595641, 4.975626834919528, 4.877942556329878], 'val_acc': [16.594516594516595, 16.305916305916305, 18.75901875901876, 18.903318903318905, 20.923520923520922, 20.49062049062049, 23.376623376623378, 22.07792207792208, 23.52092352092352, 23.665223665223664, 23.232323232323232, 24.53102453102453, 25.974025974025974, 23.953823953823953, 24.0981240981241, 26.262626262626263, 28.138528138528137, 28.571428571428573, 28.138528138528137, 28.715728715728716], 'val_f1': [0.10764885433795579, 0.11376323752563561, 0.143976530822904, 0.14327008212687714, 0.16038983046349337, 0.16289674176708346, 0.1825251130522362, 0.17708559852956404, 0.18564469212773319, 0.1884135882526659, 0.18338349420321098, 0.18988323619024874, 0.19966470796999597, 0.1964530557685185, 0.18274956505877066, 0.1970304266714944, 0.20820184367447794, 0.2161744405428812, 0.20771717037367, 0.2203440879851938]}"
5,['subject105' 'subject108'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject104'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.074), np.float64(0.09), np.float64(0.103), np.float64(0.116), np.float64(0.126), np.float64(0.137), np.float64(0.146), np.float64(0.155), np.float64(0.164), np.float64(0.172), np.float64(0.18), np.float64(0.187), np.float64(0.194), np.float64(0.201), np.float64(0.208), np.float64(0.215), np.float64(0.221), np.float64(0.228), np.float64(0.234)], 'train_loss': [9.731857082667544, 8.682429461382995, 7.820333522043111, 7.023530206785241, 6.578679273140718, 6.345520524775728, 5.565163690903607, 5.29556946295068, 4.65204188691152, 4.473918655630415, 4.163134251148291, 3.8262484431266786, 4.073389741746097, 3.859919434821112, 3.7528362314809454, 3.7027436074548126, 3.4748123459470834, 3.4823271038826933, 3.564000787091686, 3.474118466870191], 'train_acc': [12.412831241283124, 13.832853025936599, 14.379084967320262, 15.955983493810178, 18.580833942940746, 16.73758865248227, 20.41522491349481, 22.852875280059745, 29.55665024630542, 29.785809906291835, 33.60058309037901, 35.42253521126761, 37.83393501805054, 37.94378698224852, 39.13352272727273, 40.956749672346, 42.58608573436402, 44.11985018726592, 43.3240611961057, 44.655414908579466], 'val_loss': [10.947797674336945, 10.519976454156387, 9.802485726096414, 9.47084536093061, 7.811997707372119, 8.038659619832137, 7.7834277741782865, 7.077577530124618, 7.085239864592636, 6.148299649418452, 5.657745429262863, 6.33482707436405, 5.557634727602251, 5.066158483601004, 4.730201905585694, 4.415482218585797, 4.386847364692223, 4.504844444254198, 4.206852945899705, 4.469338682322198], 'val_acc': [12.890094979647218, 13.83989145183175, 13.975576662143826, 14.111261872455902, 15.468113975576662, 15.87516960651289, 17.096336499321573, 16.417910447761194, 17.774762550881952, 17.23202170963365, 16.960651289009498, 18.31750339213026, 19.53867028493894, 24.423337856173678, 28.62957937584803, 29.03663500678426, 30.529172320217096, 30.664857530529172, 34.32835820895522, 31.614654002713703], 'val_f1': [0.09878950805210898, 0.1129223668433902, 0.11923421197634697, 0.12961411045780225, 0.13618232647231057, 0.14123704306283918, 0.14780631358385643, 0.14032723409271297, 0.1593594102368483, 0.15754364234082177, 0.16233989353646908, 0.1782583576894861, 0.18581483894941078, 0.2297024927917298, 0.26917767889916777, 0.2743478802706728, 0.28872282822905276, 0.2864217816565331, 0.3303472513428952, 0.29893284706388845]}"
6,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject104', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [9.693572626425642, 8.584587578653958, 8.036875390746259, 7.678565982991395, 7.146713333516508, 7.404006663121675, 6.816729707269191, 7.270216158882733, 6.354044506695272, 6.422341201874841, 5.924448778606027, 6.33648570727604, 5.571528381299513, 5.718451404368911, 5.761674066098347, 5.723314638658003, 5.910874422050578, 5.695266412270305, 5.702496961587006, 6.033333767978848], 'train_acc': [13.00148588410104, 15.807799442896936, 17.121418826739426, 19.721254355400696, 22.77027027027027, 24.013157894736842, 22.628827483196414, 21.121883656509695, 24.880054832076766, 23.490813648293962, 28.312412831241282, 26.813040585495674, 32.36822568671121, 29.532577903682718, 30.47550432276657, 31.636363636363637, 28.81236823612087, 32.36543909348442, 30.694444444444443, 28.712174524982405], 'val_loss': [10.224998284156358, 9.28466019303128, 9.01141642368979, 8.629530285441218, 8.510722102579807, 8.047742956579935, 8.057781548070073, 7.518129116433145, 8.060502401431508, 8.262625130798423, 8.203400165203602, 7.664408937918867, 7.499504978852509, 7.722101985525796, 7.670690863803129, 7.500334440618954, 7.620749170655036, 7.390587868311845, 7.5457444287244915, 7.1629913774184875], 'val_acc': [13.86271870794078, 15.208613728129206, 16.285329744279945, 18.977119784656796, 18.977119784656796, 19.919246298788696, 20.592193808882907, 20.053835800807537, 22.611036339165544, 24.3606998654105, 24.091520861372814, 24.3606998654105, 25.841184387617766, 24.89905787348587, 24.764468371467025, 25.43741588156124, 26.244952893674295, 24.89905787348587, 24.49528936742934, 25.168236877523555], 'val_f1': [0.12532195853521955, 0.14086384574518265, 0.15124621671169955, 0.1714973493469093, 0.1683501971817803, 0.17670631881067572, 0.1862090773044724, 0.1786217384351874, 0.19644335043725758, 0.2105044972365308, 0.20573560609956432, 0.21853571801423885, 0.2319873698273797, 0.21912761105830256, 0.21928922608855989, 0.23036807061321368, 0.2320615163815956, 0.22465490140016448, 0.2194062901062746, 0.22136329476886718]}"
7,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject107'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [10.581790948917488, 9.439141314905484, 8.724868156612922, 7.952239026680836, 7.147000591515162, 6.733691735343119, 6.26671093973799, 5.838128100975365, 5.523862534287991, 5.425138818884967, 4.873247030057335, 4.336535727547616, 4.048810287324447, 3.946088507154404, 4.04075304765879, 3.934540416861455, 3.940409511369078, 3.826879618185828, 3.6131055406344834, 3.7338189387958596], 'train_acc': [13.627254509018035, 16.0578911095796, 18.855218855218855, 17.058011049723756, 20.74022346368715, 22.161046111493462, 22.90958531611149, 23.4185733512786, 25.3224711473184, 26.684819605173587, 30.683403068340308, 34.27835051546392, 33.988212180746565, 37.746096401900886, 35.61076604554865, 37.44710860366714, 38.62690707350902, 39.28815879534565, 40.86021505376344, 39.80309423347398], 'val_loss': [10.628905277985792, 10.655939724419143, 9.509538357074444, 8.805616622442727, 8.231821399468641, 7.669690962676164, 7.423869427416351, 6.708022056249799, 6.9191461736029325, 5.9904401285962745, 5.606505675916816, 5.346370856349285, 5.172207036270545, 5.072402007714078, 5.205683624351417, 5.049526038733157, 4.642130344696752, 4.599622532970958, 4.6693000215422975, 4.687227301053948], 'val_acc': [15.384615384615385, 16.483516483516482, 18.681318681318682, 17.994505494505493, 21.428571428571427, 20.604395604395606, 22.115384615384617, 25.0, 24.86263736263736, 27.335164835164836, 29.25824175824176, 28.708791208791208, 28.846153846153847, 30.357142857142858, 29.945054945054945, 32.28021978021978, 35.3021978021978, 36.26373626373626, 36.81318681318681, 36.4010989010989], 'val_f1': [0.0982011146354905, 0.10632713848845483, 0.1275174392003137, 0.1256402910779915, 0.15279284209817004, 0.16402137780123024, 0.16347650315447734, 0.18753094831123704, 0.1732713640210902, 0.2044417397642249, 0.2269287785713836, 0.23580625030937147, 0.23869402459766909, 0.24744042256662344, 0.24656960043218162, 0.2635990220229954, 0.28539696431186434, 0.2986053681288988, 0.30177744876038515, 0.29971143081886403]}"
8,['subject103' 'subject106'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject101', 'subject108'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.053), np.float64(0.073), np.float64(0.088), np.float64(0.101), np.float64(0.113), np.float64(0.124), np.float64(0.134), np.float64(0.143), np.float64(0.152), np.float64(0.16), np.float64(0.168), np.float64(0.175), np.float64(0.183), np.float64(0.19), np.float64(0.197), np.float64(0.203), np.float64(0.21), np.float64(0.216), np.float64(0.222), np.float64(0.228)], 'train_loss': [10.497499422938501, 10.375403427971193, 9.791571725861967, 9.199594894882441, 9.088927841440666, 8.139276311631544, 8.42289347335129, 7.659019213793549, 7.0608608883802395, 6.727634434874666, 6.423463731232904, 6.06329104678148, 5.8797475373636665, 5.638524997157435, 5.408364104100751, 5.202498704362451, 4.881098922824613, 4.611726898342851, 4.368695490983095, 4.074102620911742], 'train_acc': [13.992042440318302, 14.86917677089981, 17.43796109993293, 18.882072256305385, 18.58760826115923, 20.358090185676392, 20.0, 21.470781352593566, 21.911262798634812, 23.358673116793366, 26.410086264100862, 24.176594253679045, 27.3235499650594, 28.322580645161292, 29.36026936026936, 28.30056179775281, 31.21761658031088, 32.19034289713086, 32.7247191011236, 35.50773369199731], 'val_loss': [9.813953322987631, 9.756582668369008, 8.075034379622831, 8.165188802818653, 7.948006714012458, 7.473577009101513, 7.20002578411183, 7.269015489075181, 6.290479836578261, 6.292526591984274, 5.848652743570223, 5.629063555652904, 5.289674224318839, 5.039653592957092, 4.934200220198826, 4.678101137259447, 4.642568153538051, 4.381284974294758, 4.228045121697008, 3.8125763832261765], 'val_acc': [8.603667136812412, 9.590973201692524, 10.01410437235543, 12.129760225669958, 11.847672778561353, 13.11706629055007, 13.82228490832158, 15.937940761636106, 18.33568406205924, 20.169252468265164, 22.002820874471087, 23.1311706629055, 24.964739069111424, 25.105782792665725, 27.78561354019746, 30.8885754583921, 31.311706629055006, 34.69675599435825, 35.684062059238364, 38.5049365303244], 'val_f1': [0.07014919909473254, 0.07754745293911314, 0.08460031678316499, 0.10322343838392692, 0.09474715303557235, 0.1118289125347638, 0.11901026948903587, 0.13295342273072325, 0.1530048942976537, 0.16337837027426427, 0.17762851459200882, 0.18953272665955107, 0.2119979583489259, 0.21389093875839943, 0.2373490304368242, 0.26584932546394247, 0.26833950609162127, 0.2998660584617494, 0.3101719359292061, 0.34041713156374365]}"
9,['subject101' 'subject104'],32,0.001,"{'epoch': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'val_subjects': array(['subject102', 'subject105'], dtype='<U10'), 'noise_scale': [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], 'achieved_epsilon': [np.float64(0.054), np.float64(0.073), np.float64(0.089), np.float64(0.102), np.float64(0.114), np.float64(0.125), np.float64(0.135), np.float64(0.144), np.float64(0.153), np.float64(0.162), np.float64(0.17), np.float64(0.177), np.float64(0.185), np.float64(0.192), np.float64(0.199), np.float64(0.206), np.float64(0.212), np.float64(0.219), np.float64(0.225), np.float64(0.231)], 'train_loss': [7.253724142856984, 7.047762258376809, 6.493827205457185, 6.4483315450034375, 6.486655745232088, 6.15974709869, 6.174887184137526, 6.28395441456137, 6.103413452199623, 6.159189764433952, 6.299264590633552, 6.127900884822062, 6.10843683641853, 6.0637530141697695, 5.895300385020207, 5.693860995929119, 5.926997249509081, 5.590810588427952, 5.726874891080354, 5.793687453105532], 'train_acc': [19.776380153738643, 20.0, 21.263157894736842, 22.182340272792533, 21.31837307152875, 23.585548738922974, 23.16630355846042, 23.413258110014105, 22.740112994350284, 23.392226148409893, 21.5007215007215, 21.28541810642709, 21.98581560283688, 21.53846153846154, 22.253129346314324, 23.114869626497534, 22.730573710965867, 23.80952380952381, 22.546230440967282, 24.0], 'val_loss': [9.566957306354604, 10.253965631444403, 10.047499631313567, 10.652937823153557, 9.882781855603481, 9.785401344299316, 9.644840986170667, 9.3397633826479, 9.758250464784338, 9.49751461313126, 9.577069947060119, 9.193821754861386, 10.725763873851045, 8.41375124708135, 8.305743156595433, 8.282760163570972, 8.768533204464202, 10.038931384999701, 9.424118924648203, 8.054602617913105], 'val_acc': [17.28723404255319, 17.5531914893617, 18.21808510638298, 19.680851063829788, 18.617021276595743, 17.95212765957447, 18.75, 17.68617021276596, 19.54787234042553, 19.28191489361702, 19.414893617021278, 20.079787234042552, 19.148936170212767, 19.680851063829788, 19.414893617021278, 19.01595744680851, 20.079787234042552, 18.351063829787233, 18.617021276595743, 19.148936170212767], 'val_f1': [0.1336800617569216, 0.13682673367296228, 0.1464553120408087, 0.1600500220482649, 0.15188199605277558, 0.15316493863498193, 0.1556320643369482, 0.14903939991803594, 0.16336512349670246, 0.1573265621325714, 0.16207266350477517, 0.1659068545137919, 0.16103536215367598, 0.16150409898674165, 0.15792994870507976, 0.16068724545054264, 0.1673022384521629, 0.15812952404655167, 0.15830922047347645, 0.16303027993415659]}"
